email,company_name,address,website_url,industry,domain,source,created_at
info@tk-a.com,株式会社　TKアーキテクト,"〒451-0061
愛知県名古屋市西区浄心2-1-6
ソブエビル202",https://www.tk-a.co.jp/company,工務店・リフォーム,tk-a.co.jp,auto_batch,2025-12-08T02:41:50.935557
info@benesse.co.jp,株式会社ベネッセコーポレーション,岡山県岡山市北区下石井2丁目1-1,https://www.benesse.co.jp/customer/measure1_2.html,,benesse.co.jp,auto_batch,2025-12-08T02:43:05.944968
info@importrossa.co.jp,株式会社インポートロッサ,,https://store.importrossa.co.jp/p/about/terms,,store.importrossa.co.jp,auto_batch,2025-12-08T02:43:26.933545
support@iconia.co.jp,アイコニア・ホスピタリティ株式会社,〒106-6141 東京都港区六本木六丁目10番1号 六本木ヒルズ森タワー41階,https://iconia.co.jp/specified-commercial-transaction,,iconia.co.jp,auto_batch,2025-12-08T02:43:29.954099
info@tac-sports.co.jp,株式会社東京アスレティッククラブ,東京都中野区中野2丁目14番16号,https://www.tac-sports.co.jp/commerce/,,tac-sports.co.jp,auto_batch,2025-12-08T02:43:33.876131
info@moonbat.co.jp,ムーンバット株式会社,京都市下京区室町通四条南入鶏鉾町493番地,https://shop.moonbat.co.jp/guide/tokutei/,,shop.moonbat.co.jp,auto_batch,2025-12-08T02:43:41.387166
jhrs2026@ace-enterprise.co.jp,株式会社 ACEエンタープライズ,〒102-0073 東京都千代田区九段北4‒2‒28  NF九段2階,https://www.ace-enterprise.co.jp/jhrs2026/contents/tokusho.html,,ace-enterprise.co.jp,auto_batch,2025-12-08T02:43:44.131482
info@chitech.co.jp,株式会社カイテクノロジー,東京都新宿区内藤町87 大木戸庁舎6階,https://chitech.co.jp/tradelaw/,,chitech.co.jp,auto_batch,2025-12-08T02:43:48.571888
eigyou@honeston.co.jp,オネストン株式会社,名古屋市天白区池場三丁目501-2,https://honeston.co.jp/law/,,honeston.co.jp,auto_batch,2025-12-08T02:43:50.635498
info@ri8.co.jp,株式会社リハチヤ,三重県伊勢市小俣町宮前80-1,http://www.ri8.co.jp/law.html,,ri8.co.jp,auto_batch,2025-12-08T02:44:03.880578
staff@chizukyu.co.jp,智頭急行株式会社,"〒689-1402
鳥取県八頭郡智頭町智頭2052-1",https://www.chizukyu.co.jp/shop/info.cgi?acc=infomation,,chizukyu.co.jp,auto_batch,2025-12-08T02:44:12.586806
info@kyutech-arise.cp.jp,株式会社Kyutech ARISE,〒820-8502福岡県飯塚市川津680-4,https://www.kyutech-arise.co.jp/law/,,kyutech-arise.co.jp,auto_batch,2025-12-08T02:44:16.332695
support@shaktimat.co.jp,株式会社 シャクティジャパン,,https://shaktimat.co.jp/pages/about,,shaktimat.co.jp,auto_batch,2025-12-08T02:45:19.896146
info@osakimedical.co.jp,オオサキメディカル株式会社,"〒452-0812
愛知県名古屋市西区玉池町203番地",https://store.osakimedical.co.jp/shop/pages/company.aspx,医療法人,store.osakimedical.co.jp,auto_batch,2025-12-08T02:45:22.621205
info@nmc-van.co.jp,株式会社 エヌエムシイ,"〒164-0012
東京都中野区本町2-46-1　
中野坂上サンブライトツイン 26F",https://www.nmc-van.co.jp/company/profile.html,士業法人,nmc-van.co.jp,auto_batch,2025-12-08T02:45:25.326517
astec@ast-c.co.jp,株式会社アステックコンサルティング,〒532-0011 大阪市淀川区西中島3-23-16（セントランドビル8Ｆ）,https://www.ast-c.co.jp/aboutus/company.html,,ast-c.co.jp,auto_batch,2025-12-08T02:45:39.741579
clio-obi.chk04@honda-auto.ne.jp,株式会社ホンダクリオ帯広,〒080-2462 帯広市西22条北1-12-32,https://dealer.honda.co.jp/hondacars-obihirochuo/company/,不動産,dealer.honda.co.jp,auto_batch,2025-12-08T02:45:42.808488
lub@k-pac.co.jp,株式会社パシフィック,,https://www.k-pac.co.jp/contact/,,k-pac.co.jp,auto_batch,2025-12-08T02:45:44.490281
info@904n.co.jp,有限会社ライフ・アシスト,〒610-0313　京都府京田辺市三山木中央6-5-8,https://www.904n.co.jp/contact,介護施設,904n.co.jp,auto_batch,2025-12-08T02:45:53.924779
info@axa-direct.co.jp,アクサ損害保険株式会社,,https://www.axa-direct.co.jp/bike/contractor/change_contract/change_telephone.html,保険,axa-direct.co.jp,auto_batch,2025-12-08T02:46:18.589669
info@exs-annex.co.jp,株式会社イクズアネックス,,http://www.exs-annex.co.jp/company/privacy/,,exs-annex.co.jp,auto_batch,2025-12-08T02:46:20.656504
info@tsr-net.co.jp,株式会社東京商工リサーチ,,https://www.tsr-net.co.jp/data/detail/1200872_1527.html,,tsr-net.co.jp,auto_batch,2025-12-08T02:46:29.066446
